UBE2Q1	1.7803197406179494
RNF14	0.16164014552907943
UBE2Q2	1.241690488789666
TMCO1	-2.6416557771325957
UBAC1	-0.2225466658218718
RAB4A	-1.195957611073202
ZNF706	-0.6386795021298346
MIB2	1.0030653249374375
RNF114	-0.11904765039514544
RNF115	0.19041751535798143
RNF111	-0.4341436485792191
METTL13	-1.7671551990683032
UNKL	0.8181846995224089
MMAB	-1.388761506306754
UBE4A	0.5244331296605006
DDX41	1.3600730675404693
ATMIN	0.610144989860021
TSG101	0.8713840953853479
FBXW11	0.22651581479482308
UBE2D4	1.423585045249493
RPS27A	1.9184453785790023
UBE2D2	0.6100607610044954
ATP6V1H	-0.17264480959257705
UBE2D1	0.01295620708434654
MFSD11	0.5500690273140155
CCT3	-1.1546632818100884
LNX1	0.5679400915898368
MRFAP1L1	-0.669964664932778
GTF2B	-0.5258503014630072
FBXL13	0.5203569718882517
FBXL12	0.32696732463609984
FBXL15	-0.10032838075978574
FBXL14	11.562744369409113
FBXL16	0.3513053273043895
FBXL19	0.743690141716472
FBXL18	0.19025306803632905
CCDC51	-0.5031555471852482
PPP1R11	-0.5872965677164732
AKTIP	0.21135253042167945
RNF41	0.12442729556385149
ANAPC1	-0.3393798413219314
ANAPC2	0.7651415065913457
ANAPC5	-0.6154983212789139
ANAPC4	-0.37945084826380754
ANAPC7	-0.2496658729703994
ZNRF1	0.3835916593214464
LRR1	-0.036266894207070584
ZNRF2	0.3934345024522742
FBXO30	0.4469242996410526
FBXO5	-0.40147999397271467
FBXO32	-0.14689939732822804
EMC7	-1.987765934048601
KLHL25	0.7161952161090921
KLHL21	0.6137146587219425
KLHL20	-0.26484279054153287
KLHL22	0.3404788162344696
MKRN1	0.08102331879149853
SPSB2	1.0713809308574838
SPSB1	0.772146494576704
TRIM50	1.3463953013575176
SPSB4	1.1879234868983275
ARF1	-0.164437155618506
CDC34	2.114525987550312
AREL1	-0.12396486353457986
LONRF1	0.0024260058666628727
CIAO2B	-1.0003717521028461
RNF25	0.41959278654120785
UBE2V1	0.7780050250882198
UBE2V2	0.6734930839864433
RNF26	-0.9504264113965929
PSMD8	-0.9920191888757754
LMO7	0.38033236178007485
MGRN1	0.4452799238921462
DHX8	-2.02686236468547
SPCS1	-1.3767296589218447
ITCH	-0.026716138383136613
PSMD4	-0.9550576886761211
FLAD1	-1.0942322853223816
CBLL2	1.0305822818969872
ARIH2	0.7794678759167214
TRIP12	0.3769595050232168
MEX3C	0.5983892269823726
E2F6	-0.8211240894686451
SNW1	-0.43936055454186335
PRCC	-0.8014099131444877
C3AR1	-0.4965553582395084
BTRC	0.20553195482480846
TRIM11	0.20394166297685623
HUWE1	-0.20596839236497483
UFC1	-1.907578146491073
LRRC41	2.4112662850868283
USP25	-0.3979046043230091
MOAP1	1.4561494764104173
ASB2	0.5951192441950984
ASB1	0.03400352172766017
ASB6	0.8222996286505676
ASB7	0.48496894494773
ASB4	-0.29861912850682454
ASB5	-0.3098934664406925
ASB8	0.25705598192452406
ASB9	-0.1229455122906979
PIP4K2C	1.2324121215281332
ZMPSTE24	-0.9476056294538964
MRPL34	-0.13164405178456534
UBE2R2	1.9864299921899518
IMPA1	-0.7699442945393723
RNF19B	2.662766616744373
RNF19A	-0.2790275033197418
RFX5	-0.8043963691208904
TRAIP	17.23231937645385
UBA52	1.5280176826402083
KAT7	0.9596026797644868
EXOSC7	1.032323784926231
ADAR	-0.093840997560612
STK24	0.6673640610505915
GPR161	0.5011352138832262
UBE2E1	0.8121841179971118
UBE2E3	15.749953664664403
UBE2E2	1.0496510265455254
DLGAP3	0.6961460973372535
JTB	-2.5202599703187563
TRIM9	0.7067683322603538
FBXL20	0.1659536761924558
TRIM4	0.6310004574683695
FBXW12	-0.08321882858914387
PI4KB	2.3487174559603163
RNPEP	1.3548779277854288
ELOB	-0.9902799514726262
FBXW8	0.9551101456203842
SKP2	-0.1504584540334987
ZBTB16	0.3479646749593527
SKP1	0.35751779852365395
DEDD	1.7807014828102377
WDR26	0.05833003858855514
FBXW9	1.6037253467363815
FBXO21	-0.404970719776649
FBXO27	0.5745245865476537
HNRNPAB	-0.6632786395381833
DDX19B	-0.43924654567008026
FBXO28	0.696146044758203
FBXW4	2.3420536475221887
FBXW5	0.03736198861246349
FBXW7	0.6749430026207841
KLHL11	0.9919865146403094
KLHL12	-1.6593065625560115
LRSAM1	0.28252185180562833
SH3RF1	-0.0018932324631484754
CSTB	-0.43879234796035865
GNB1	-2.9827571773738972
UBE2D3	1.0545375048225658
TRIM69	0.19123552472411384
JOSD1	13.098777447648896
TRIM63	0.2773348215379714
PIP5K1A	-0.10495538173463377
KEAP1	1.7100174220346094
ATP6V0C	1.4201548783835478
ERCC3	0.5667684419197058
RNF34	0.032922145123155895
TOR1A	-0.7205524839471164
TOR1B	-1.046870859347281
RLIM	0.20152086714263198
TMEM248	-1.7166547988726966
MFSD5	9.478015065509927
PSME3	-0.3944591870937353
KBTBD13	0.6858419075299792
DDX23	-1.3705635955688948
ERP44	0.9462053163329138
ILF2	-1.897805695794295
ASB10	-0.09614843788215519
UBE2J1	1.695861850701394
UBE2J2	1.475966336578872
WWP1	1.3424710267830846
BTBD1	0.7344388967165418
FBXO10	1.3373814269619793
FBXO17	1.14523500848503
FBXO15	0.491290343573749
ASB13	1.4336508969883182
CAPRIN1	-0.5929671585189847
PPP1R7	0.18225663500852868
CERS2	-1.0714136613079321
ASB17	0.48098423428395687
EIF4ENIF1	0.5629291188477831
CUL5	-1.0023602627726875
CUL7	0.7338425771897941
CUL1	0.14912745928428714
CUL2	-0.43979611613349456
CUL3	-0.6456356248222596
TRIM27	0.6974475385576039
TRIM21	-0.1686491094257124
IRF2BPL	-0.5674042060782784
RNF138	0.19478823610657664
TOR1AIP1	-1.7879010558709139
DZIP3	0.35395794030062744
RBBP6	-0.387701246845428
RNF182	0.11879007280992694
RBX1	-0.2958200639105872
RNF217	0.9582631101433585
RNF213	-0.40007294049278586
SLBP	-0.5562716614864631
SMURF1	0.5357517184227285
UBE2F-SCLY	0.28945101689020586
SMURF2	0.6198100597209468
CDC16	-0.3778021515169116
UBAP2L	0.394428236178718
RNF130	-0.2689787774134619
B4GALT1	-0.6818656966308244
B4GALT3	-1.1220017729738458
PJA2	-0.9789685340318829
RIC8A	1.3877087174947715
HERC1	0.215481528975819
HERC3	-0.7423243472623254
HERC2	1.3255972596365244
HERC5	-1.321982384080976
HERC4	-1.4273479449896556
HERC6	-0.779250588609616
MRPL9	-0.6762713269198934
UBE2I	2.5414451187466027
UBE2H	0.8197355613095558
UBE2K	0.3128068022936346
UBE2M	0.7232392950883635
UBE2O	1.7001480939310047
