UBE2Q1	0.07773396873027569
RNF14	-1.341786717046623
UBE2Q2	0.0639878727539143
TMCO1	1.6421287764693069
UBAC1	2.185847599291464
RAB4A	-0.6856938815101798
ZNF706	2.181228513366069
MIB2	0.5493158602878475
RNF114	0.21063552966694368
RNF115	0.27624997063067624
RNF111	0.09825537961968481
METTL13	1.4770100765073546
UNKL	1.3332966867411467
MMAB	-2.155805675403226
UBE4A	-0.46003002717416014
DDX41	2.1624379087811456
ATMIN	0.33634557919724045
TSG101	0.05165849105985461
FBXW11	0.3453435302686782
UBE2D4	0.28567690902420895
RPS27A	1.2091178309225061
UBE2D2	-0.12942371631314592
ATP6V1H	0.23303994663576327
UBE2D1	-0.07701241424389522
MFSD11	-1.580140503437156
CCT3	1.7658380795388275
LNX1	3.3037470489489467
MRFAP1L1	1.7471428881772446
GTF2B	0.85806664480781
FBXL13	0.13413072641423543
FBXL12	-0.5407226755608545
FBXL15	16.00911946065626
FBXL14	1.0310858260879272
FBXL16	9.742429404630302
FBXL19	1.4634528625917018
FBXL18	1.5365320104759002
CCDC51	0.35647315474917657
PPP1R11	14.31919339470827
AKTIP	-0.7167842446557734
RNF41	1.3269968639839669
ANAPC1	-0.41534548226438134
ANAPC2	0.7084878835119279
ANAPC5	-0.0008336532953691745
ANAPC4	-0.41086963426114687
ANAPC7	-0.4235279024015685
ZNRF1	0.3558785498581184
LRR1	-0.011092911211008366
ZNRF2	0.20484589198956013
FBXO30	-0.2802784750018701
FBXO5	-0.36641891906546764
FBXO32	-0.45465269204496667
EMC7	0.31845583820015416
KLHL25	0.44038019782712057
KLHL21	2.2605818981443777
KLHL20	0.009768698255698937
KLHL22	0.4253641470466952
MKRN1	-0.2795612171227724
SPSB2	0.4286176277642445
SPSB1	-0.5563046606616635
TRIM50	-0.362696066264934
SPSB4	0.21971406424067266
ARF1	0.553676048105386
CDC34	1.6710985323616818
AREL1	0.5415654190444927
LONRF1	0.32773876144138697
CIAO2B	3.330791048057599
RNF25	-0.1070172441688116
UBE2V1	-0.344404612206822
UBE2V2	1.0151300913330856
RNF26	1.5036316523865656
PSMD8	1.6803805588172718
LMO7	-0.20530403052382337
MGRN1	2.072515085603586
DHX8	-0.05266701682456483
SPCS1	14.032038686582421
ITCH	8.587746526839469
PSMD4	2.039883640376322
FLAD1	-0.15137764735115586
CBLL2	0.302429931610945
ARIH2	16.638285035434873
TRIP12	0.4346229902330341
MEX3C	0.3933102298920057
E2F6	-0.19820824296031786
SNW1	0.4688046206223823
PRCC	1.1207810084737813
C3AR1	-1.8909070864314066
BTRC	13.55972263165098
TRIM11	0.6311699408682361
HUWE1	0.8677193002545327
UFC1	0.7202063788181926
LRRC41	0.9608557571559504
USP25	0.5246575862974778
MOAP1	-0.3142627046311821
ASB2	0.3178888672636045
ASB1	1.465714007538328
ASB6	1.9904304205878418
ASB7	0.6643008450313043
ASB4	3.0173656018635238
ASB5	-0.0051251947982902685
ASB8	0.6284379985518014
ASB9	0.4940475490552964
PIP4K2C	-0.054808040305703166
ZMPSTE24	0.14429575544479442
MRPL34	0.2619691403587586
UBE2R2	-0.27971529315921106
IMPA1	-0.4721908261827683
RNF19B	3.4572493164703277
RNF19A	1.2711981816104518
RFX5	0.7702458945209696
TRAIP	-0.8226221080088493
UBA52	0.2936558612815825
KAT7	0.5840832094786174
EXOSC7	1.5169116751126084
ADAR	2.5988918360920104
STK24	-0.25688551335812304
GPR161	0.04606284685667785
UBE2E1	0.066161022747947
UBE2E3	17.730372601316123
UBE2E2	0.5855765502718222
