Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
DDN,ENSG00000181418,3.11896431880967e-31,5.47845171421087e-23,4.45566331258524e-32,-0.00761904626207911,synonymous,12048996587,12,48996587,
CHUK,ENSG00000213341,5.90470574657331e-8,3.80235715136124e-8,2.63515113396728e-7,-0.00374601506858134,synonymous,10100183723,10,100183723,
ZNF136,ENSG00000196646,1.33470625107712e-7,0.00000219104240795076,9.84109980173287e-8,0.00457821445230707,synonymous,19012163086,19,12163086,
MAS1L,ENSG00000204687,1.57699126202004e-7,0.189236962196114,1.7262659746109e-7,-0.000808410301967685,synonymous,6029486671,6,29486671,
PKD2L1,ENSG00000107593,2.60016561504095e-7,0.000376502141597679,2.39538832991215e-7,-0.00241958791399874,synonymous,10100285972,10,100285972,
ADCY6,ENSG00000174233,5.81274464117598e-7,0.556000653802582,1.29746247967688e-7,0.000464763697965897,synonymous,12048768470,12,48768470,
POU4F1,ENSG00000152192,7.03827113701649e-7,0.0000372177909632176,6.89987629587385e-7,0.0040674576503373,synonymous,13078601263,13,78601263,
KMT5B,ENSG00000110066,0.00000120653870572252,0.0000012375346807314,0.0000802135661094328,-0.0038886804924446,synonymous,11068157539,11,68157539,
CELA3B,ENSG00000219073,0.00000336603636852395,0.000259320688350995,0.00000348311375764077,0.00290040542861675,synonymous,1021976931,1,21976931,
ZNF492,ENSG00000229676,0.00000650494526333034,0.0089814822262535,0.00000410967209441004,0.0040182870410115,synonymous,19022653209,19,22653209,
INSC,ENSG00000188487,0.0000083296968333979,0.000500949482245217,0.00000610526835154168,0.00233221728482183,synonymous,11015112403,11,15112403,
CEP89,ENSG00000121289,0.00000941399204612559,0.0000124537879556685,0.0000500441684423425,-0.00319801061688833,synonymous,19032879103,19,32879103,
MYL2,ENSG00000111245,0.0000126905307104019,0.262034880547988,0.00000452743579659742,-0.00291312205467225,synonymous,12110907249,12,110907249,
LSM5,ENSG00000106355,0.0000127892861284673,0.00000893753878183912,0.0107743980784536,-0.025307060677714,synonymous,7032487200,7,32487200,
LAGE3,ENSG00000196976,0.000019941833200865,0.000614408422669244,0.0000177056593508862,0.00575814576741465,synonymous,23154477912,X,154477912,
TLK2,ENSG00000146872,0.0000233141963614791,0.000100936579661148,0.000170860121974203,-0.00672516328807246,synonymous,17062481053,17,62481053,
PCDHGC3,ENSG00000240184,0.0000251749492057307,0.678228273902926,0.0000114432808205889,-0.00023383105945368,synonymous,5141476018,5,141476018,
ZBTB22,ENSG00000236104,0.0000328371229616486,0.04421647619891,0.0000135978850736018,-0.00246017532984093,synonymous,6033313108,6,33313108,
TMEM175,ENSG00000127419,0.0000331734356160407,0.00143113568123576,0.0000242191360334543,-0.00155021834757692,synonymous,4000932002,4,932002,
IQUB,ENSG00000164675,0.0000417514520911766,0.0243707244761802,0.0000319455850039674,-0.00173594860590465,synonymous,7123452706,7,123452706,
BSG,ENSG00000172270,0.0000424959368657829,0.000618914974032325,0.0000429637048504627,0.00300756325352977,synonymous,19000572306,19,572306,
RHPN2,ENSG00000131941,0.0000432419304438048,0.314795162448417,0.0000213840646605679,0.00104563187892134,synonymous,19032973592,19,32973592,
CPNE7,ENSG00000178773,0.000046265569684012,0.891351147889632,0.0000182917602449262,-0.0000564017115558964,synonymous,16089575795,16,89575795,
DNAAF1,ENSG00000154099,0.0000567935003975562,0.0000646992747203035,0.00103715040422736,0.0038286163876768,synonymous,16084145288,16,84145288,
C1orf21,ENSG00000116667,0.0000615367315207616,0.0081240693504977,0.0000472308320264014,-0.0092383215853943,synonymous,1184477453,1,184477453,
MANF,ENSG00000145050,0.0000622328030407404,0.0000468294533571001,0.000866806401639941,0.0108991659832591,synonymous,3051380943,3,51380943,
