Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
NAPA,ENSG00000105402,0.00000341533737602262,0.00292328223845262,0.00000204524066083067,0.0161928607012966,synonymous,19047483110,19,47483110,
ZSCAN1,ENSG00000152467,0.0000286273014330485,0.0000123584550906219,0.252245067535862,-0.0148708357196848,synonymous,19058037716,19,58037716,
TNNI1,ENSG00000159173,0.0000334684202470958,0.000059711239906779,0.0000561325802735935,-0.0154580316435271,synonymous,1201399212,1,201399212,
THEM4,ENSG00000159445,0.0000385221152019444,0.0000564852194628873,0.000209008786127507,0.0224667209290836,synonymous,1151874824,1,151874824,
OC90,ENSG00000253117,0.0000641348675572972,0.0115283257887746,0.0000593119389520336,0.00551412744405164,synonymous,8132024433,8,132024433,
AC100868.1,ENSG00000258417,0.0000679629551036953,0.0112884794450974,0.0000562567862687491,0.0051684779002894,synonymous,8132024433,8,132024433,
PAX9,ENSG00000198807,0.000135263988081391,0.000135909438903847,0.000311122132710562,-0.00761723515616893,synonymous,14036661983,14,36661983,
FAM53B,ENSG00000189319,0.000158622598067093,0.0447674027253269,0.0000916994903139567,-0.00518519321886859,synonymous,10124623121,10,124623121,
ZNF84,ENSG00000198040,0.000172499152741867,0.00016988697152831,0.000751232493832132,0.010617055388627,synonymous,12133041389,12,133041389,
PRKG1,ENSG00000185532,0.000198564541405877,0.000143339879472792,0.00201788808001435,-0.00928431927245564,synonymous,10051074488,10,51074488,
SLC22A18AS,ENSG00000254827,0.000331825448147249,0.000509866077241683,0.000936493226680879,0.0285020440758865,synonymous,11002883708,11,2883708,
COX6B2,ENSG00000160471,0.000391666334678575,0.000275526875608056,0.0107388979874031,-0.0300219084410921,synonymous,19055346110,19,55346110,
POLK,ENSG00000122008,0.000428288092981566,0.349025313480702,0.000190630667082692,0.00402710413112038,synonymous,5075510987,5,75510987,
SDR9C7,ENSG00000170426,0.000479558516214396,0.0254887524947298,0.000240206881007454,-0.0102099688171475,synonymous,12056923773,12,56923773,
ATP2B4,ENSG00000058668,0.000487742041837991,0.000212530605547268,0.0598030055849373,0.00783911963194013,synonymous,1203683106,1,203683106,
IL36RN,ENSG00000136695,0.000496732995940774,0.000450139199864363,0.00148310763045201,0.0173051194648585,synonymous,2113059350,2,113059350,
PCNX3,ENSG00000197136,0.000498699119078183,0.000270955081635771,0.0666506742498483,0.00519901972446258,synonymous,11065612897,11,65612897,
MDP1,ENSG00000213920,0.000533577545550279,0.000467609188517848,0.0266922376130835,0.0219973318649834,synonymous,14024209803,14,24209803,
RAB27A,ENSG00000069974,0.000739130853043557,0.000547115853900437,0.00492232481261301,0.0416789847704773,synonymous,15055205433,15,55205433,
CLDN20,ENSG00000171217,0.000752077170351084,0.000903861338616307,0.00127263852987336,-0.0242228690809078,synonymous,6155260191,6,155260191,
AHSP,ENSG00000169877,0.000783400546407131,0.000923470570041607,0.00165513507006498,0.0434644439389134,synonymous,16031528089,16,31528089,
CIITA,ENSG00000179583,0.000798129027936523,0.00189046317686203,0.00102142525129989,0.00579589330792232,synonymous,16010877262,16,10877262,
MEX3B,ENSG00000183496,0.000938192815340133,0.000774850358240986,0.00386061037106589,0.00749874650461359,synonymous,15082043074,15,82043074,
EGR3,ENSG00000179388,0.00100554721915513,0.00067689793534087,0.0148421486343036,-0.0164744869899927,synonymous,8022690401,8,22690401,
P2RY4,ENSG00000186912,0.00100652233107767,0.000675478994475398,0.00942309050327705,-0.00964628020103188,synonymous,23070258456,X,70258456,
C1QTNF12,ENSG00000184163,0.0010525914686057,0.0116848415554037,0.000732265323612813,0.00894895195224757,synonymous,1001242493,1,1242493,
CINP,ENSG00000100865,0.0011324094919869,0.000519704042308389,0.0490240265814376,0.0297357701729746,synonymous,14102348482,14,102348482,
SGSM3,ENSG00000100359,0.00116797507572131,0.00115472079301249,0.00485419541016119,-0.00569681241108911,synonymous,22040366404,22,40366404,
S100PBP,ENSG00000116497,0.0012077089169138,0.00199317784138708,0.00114732583949895,0.00679791615496999,synonymous,1032817085,1,32817085,
OR5H2,ENSG00000197938,0.00133542062186376,0.00110512662388218,0.00379598984105267,-0.0164029104127083,synonymous,3098282839,3,98282839,
RORB,ENSG00000198963,0.00133748886229557,0.000716333714247508,0.00399186862806267,-0.00721374521157712,synonymous,9074497871,9,74497871,
RNPEP,ENSG00000176393,0.00142037507116277,0.00138828694610016,0.00201816266953103,0.00717147655862102,synonymous,1201978583,1,201978583,
OSMR,ENSG00000145623,0.00143595474579428,0.00146983099755593,0.00600488830237356,0.0118310921936058,synonymous,5038868933,5,38868933,
NOP53,ENSG00000105373,0.00146331122247612,0.00082295539800803,0.0153028495825054,0.00757861356288626,synonymous,19047740786,19,47740786,
PCGF1,ENSG00000115289,0.00153329209008479,0.00085389891409493,0.0533524635303662,0.0314716198182756,synonymous,2074502584,2,74502584,
LRCH3,ENSG00000186001,0.0015499493654173,0.000931398092676616,0.449995475444293,0.00887601111010461,synonymous,3197791149,3,197791149,
ATF3,ENSG00000162772,0.00157732276732647,0.00169211138236536,0.00231824652869017,0.0172630892451964,synonymous,1212614876,1,212614876,
