Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
RGSL1,ENSG00000121446,0.00000390000527206169,0.945385900134144,0.00000141295952293952,0.0000143624419758913,synonymous,1182450065,1,182450065,
CFAP74,ENSG00000142609,0.0000088607076426106,0.391876390723457,0.00000312233685906271,0.000448403494004301,synonymous,1001916957,1,1916957,
CAND1,ENSG00000111530,0.000013811847515699,0.240357583097237,0.00000432505547098838,0.00148953703473937,synonymous,12067269652,12,67269652,
TP53TG3D,ENSG00000205456,0.0000254362151179688,0.0000187734468456435,0.0170183560991675,0.017275380244059,synonymous,16032253494,16,32253494,
RPL18,ENSG00000063177,0.0000346785543530181,0.0335797422999082,0.0000141118128941242,-0.00641211777186254,synonymous,19048610572,19,48610572,
CSDC2,ENSG00000172346,0.000087610666504534,0.00264354611644424,0.0000704902245367567,0.00713796633619349,synonymous,22041571903,22,41571903,
TAF3,ENSG00000165632,0.0000938871245358408,0.0013701411449687,0.0000812735048666413,-0.00303172882491174,synonymous,10007818598,10,7818598,
ZSWIM6,ENSG00000130449,0.0000975132787037758,0.10051561623989,0.0000607035580697524,0.00127204576658094,synonymous,5061332145,5,61332145,
NUCB2,ENSG00000070081,0.000105304304798493,0.0000951678563907432,0.00248439056053074,-0.00779906557068756,synonymous,11017295253,11,17295253,
STK38,ENSG00000112079,0.000121332484102066,0.0133717852401183,0.000060366287974789,-0.00737145484028694,synonymous,6036495668,6,36495668,
P2RY8,ENSG00000182162,0.000127452257939198,0.000154539045041036,0.000384872092352051,-0.00584511743163432,synonymous,23001465332,X,1465332,
MAPKBP1,ENSG00000137802,0.000145678457198484,0.0396685515069334,0.000104294715324471,0.0015754977823716,synonymous,15041775225,15,41775225,
FCER1G,ENSG00000158869,0.00014837595591688,0.0000885687972169702,0.000695027373307511,0.0199847110633909,synonymous,1161210298,1,161210298,
ZSCAN21,ENSG00000166529,0.000171266222450117,0.00184260755395216,0.000173653706592169,-0.00632547754397726,synonymous,7100044781,7,100044781,
RTN4RL1,ENSG00000185924,0.000175896164395839,0.00498346230899727,0.000111639632583538,-0.00393358153227079,synonymous,17001935471,17,1935471,
BAIAP3,ENSG00000007516,0.000201091863679337,0.0918544394513846,0.0000843294795240812,0.00151085851477112,synonymous,16001334590,16,1334590,
COL3A1,ENSG00000168542,0.00022809462882023,0.0321046768101432,0.000121798991370992,-0.00275966694770272,synonymous,2188974439,2,188974439,
TMEM176A,ENSG00000002933,0.000229068004856003,0.0479945044961775,0.000138870511185329,-0.00524070966574637,synonymous,7150796296,7,150796296,
AL049779.1,ENSG00000258466,0.000238571620938433,0.00396378291732158,0.00018824346874069,-0.0134401536381271,synonymous,14067656327,14,67656327,
ZNF667,ENSG00000198046,0.000243865527407072,0.0675053964188661,0.000171654548496769,0.00204432537323606,synonymous,19056440509,19,56440509,
CRACR2A,ENSG00000130038,0.000244646180857955,0.117450981442133,0.000177197134248464,0.00160541771551781,synonymous,12003615289,12,3615289,
CORO7-PAM16,ENSG00000103426,0.000279615539514055,0.106300092670987,0.00012131287859396,-0.00116025848766152,synonymous,16004335253,16,4335253,
CORO7,ENSG00000262246,0.000282093980159881,0.13326003096619,0.000119127531053476,-0.00110127049701892,synonymous,16004351178,16,4351178,
ZIC5,ENSG00000139800,0.000295906517657984,0.00198882669538958,0.000204518063287695,0.00317175860778502,synonymous,13099965299,13,99965299,
IFT88,ENSG00000032742,0.000297472306266644,0.0861808322271216,0.000194986440406941,0.00195100981229662,synonymous,13020567662,13,20567662,
CASP8,ENSG00000064012,0.000311047237840922,0.000282724893788555,0.0030747513921765,0.00438614512077567,synonymous,2201258148,2,201258148,
HPF1,ENSG00000056050,0.000315523371991699,0.00180432831073429,0.000309547994700177,-0.00681026771879796,synonymous,4169729501,4,169729501,
TMEM74,ENSG00000164841,0.000318756634338446,0.00291092165894358,0.000199273540565592,0.0044898823262865,synonymous,8108784109,8,108784109,
